order_id,var_name,var_value
order_231,payment_method,
order_231,payment_date,
order_231,shipping_status,enviado
order_231,shipping_status_date,2023-12-26
order_232,user_id,user_725
order_232,created_at,2023-09-22
order_232,items,"[{'product_id': 'prod_29', 'quantity': 1}, {'product_id': 'prod_85', 'quantity': 2}, {'product_id': 'prod_57', 'quantity': 2}, {'product_id': 'prod_33', 'quantity': 3}]"
order_232,total,"R$ 1,142,89"
order_232,payment_status,pendente
order_232,payment_method,
order_232,payment_date,
order_232,shipping_status,entregue
order_232,shipping_status_date,2023-09-22
order_233,user_id,user_475
order_233,created_at,01-09-2023
order_233,items,"[{'product_id': 'prod_15', 'quantity': 3}, {'product_id': 'prod_70', 'quantity': 2}, {'product_id': 'prod_61', 'quantity': 1}, {'product_id': 'prod_77', 'quantity': 1}]"
order_233,total,"R$ 1,085,14"
order_233,payment_status,pendente
order_233,payment_method,
order_233,payment_date,
order_233,shipping_status,enviado
order_233,shipping_status_date,2023/08/26
order_234,user_id,user_664
order_234,created_at,23-08-2023
order_234,items,"[{'product_id': 'prod_72', 'quantity': 2}, {'product_id': 'prod_9', 'quantity': 3}, {'product_id': 'prod_16', 'quantity': 3}]"
order_234,total,"R$ 477,62"
order_234,payment_status,não pago
order_234,payment_method,
order_234,payment_date,
order_234,shipping_status,preparando envio
order_234,shipping_status_date,17-10-2023
order_235,user_id,user_643
order_235,created_at,2023/03/13
order_235,items,"[{'product_id': 'prod_81', 'quantity': 1}, {'product_id': 'prod_48', 'quantity': 2}, {'product_id': 'prod_86', 'quantity': 2}]"
order_235,total,"R$ 1,091,28"
order_235,payment_status,não pago
order_235,payment_method,
order_235,payment_date,
order_235,shipping_status,preparando envio
order_235,shipping_status_date,2023/09/02
order_236,user_id,user_198
order_236,created_at,02-11-2023
order_236,items,"[{'product_id': 'prod_99', 'quantity': 1}, {'product_id': 'prod_45', 'quantity': 3}, {'product_id': 'prod_86', 'quantity': 2}, {'product_id': 'prod_22', 'quantity': 1}]"
order_236,total,"R$ 1,958,90"
order_236,payment_status,pendente
order_236,payment_method,
order_236,payment_date,
order_236,shipping_status,preparando envio
order_236,shipping_status_date,2023/05/13
order_237,user_id,user_978
order_237,created_at,2023/07/12
order_237,items,"[{'product_id': 'prod_97', 'quantity': 2}]"
order_237,total,"R$ 1,827,64"
order_237,payment_status,pendente
order_237,payment_method,
order_237,payment_date,
order_237,shipping_status,preparando envio
order_237,shipping_status_date,2023-08-26
order_238,user_id,user_955
order_238,created_at,2023-06-16
order_238,items,"[{'product_id': 'prod_4', 'quantity': 3}, {'product_id': 'prod_65', 'quantity': 3}]"
order_238,total,"R$ 108,33"
order_238,payment_status,pago
order_238,payment_method,boleto
order_238,payment_date,2023-11-09
order_238,shipping_status,aguardando pagamento
order_238,shipping_status_date,2023-04-02
order_239,user_id,user_224
order_239,created_at,2023-11-15
order_239,items,"[{'product_id': 'prod_64', 'quantity': 3}]"
order_239,total,"R$ 2,802,59"
order_239,payment_status,pendente
order_239,payment_method,
order_239,payment_date,
order_239,shipping_status,aguardando pagamento
order_239,shipping_status_date,2023/05/06
order_240,user_id,user_673
order_240,created_at,2023/06/16
order_240,items,"[{'product_id': 'prod_14', 'quantity': 1}, {'product_id': 'prod_37', 'quantity': 2}, {'product_id': 'prod_45', 'quantity': 2}]"
order_240,total,"R$ 194,39"
order_240,payment_status,não pago
order_240,payment_method,
order_240,payment_date,
order_240,shipping_status,preparando envio
order_240,shipping_status_date,2023-03-23
order_241,user_id,user_274
order_241,created_at,2023-06-01
order_241,items,"[{'product_id': 'prod_99', 'quantity': 3}]"
order_241,total,"R$ 2,681,98"
order_241,payment_status,pendente
order_241,payment_method,
order_241,payment_date,
order_241,shipping_status,preparando envio
order_241,shipping_status_date,2023-01-15
order_242,user_id,user_557
order_242,created_at,2023/11/11
order_242,items,"[{'product_id': 'prod_11', 'quantity': 2}, {'product_id': 'prod_69', 'quantity': 3}, {'product_id': 'prod_8', 'quantity': 3}, {'product_id': 'prod_74', 'quantity': 3}]"
order_242,total,"R$ 563,29"
order_242,payment_status,pago
order_242,payment_method,pix
order_242,payment_date,2023/06/02
order_242,shipping_status,entregue
order_242,shipping_status_date,07-07-2023
order_243,user_id,user_135
order_243,created_at,2023-10-25
order_243,items,"[{'product_id': 'prod_90', 'quantity': 2}, {'product_id': 'prod_17', 'quantity': 1}]"
order_243,total,"R$ 2,356,23"
order_243,payment_status,pago
order_243,payment_method,crédito
order_243,payment_date,10-03-2023
order_243,shipping_status,aguardando pagamento
order_243,shipping_status_date,2023/04/15
order_244,user_id,user_48
order_244,created_at,2023/11/18
order_244,items,"[{'product_id': 'prod_75', 'quantity': 2}, {'product_id': 'prod_74', 'quantity': 2}]"
order_244,total,"R$ 1,511,07"
order_244,payment_status,pago
order_244,payment_method,dinheiro
order_244,payment_date,20-05-2023
order_244,shipping_status,preparando envio
order_244,shipping_status_date,2023-07-09
order_245,user_id,user_530
order_245,created_at,2023/01/08
order_245,items,"[{'product_id': 'prod_86', 'quantity': 2}, {'product_id': 'prod_21', 'quantity': 3}, {'product_id': 'prod_94', 'quantity': 3}, {'product_id': 'prod_24', 'quantity': 2}]"
order_245,total,"R$ 1,229,67"
order_245,payment_status,pendente
order_245,payment_method,
order_245,payment_date,
order_245,shipping_status,preparando envio
order_245,shipping_status_date,2023-07-12
order_246,user_id,user_172
order_246,created_at,2023/02/20
order_246,items,"[{'product_id': 'prod_6', 'quantity': 1}, {'product_id': 'prod_4', 'quantity': 2}, {'product_id': 'prod_60', 'quantity': 1}, {'product_id': 'prod_9', 'quantity': 1}]"
order_246,total,"R$ 1,640,07"
order_246,payment_status,pago
order_246,payment_method,boleto
order_246,payment_date,2023-03-08
order_246,shipping_status,enviado
order_246,shipping_status_date,19-01-2023
order_247,user_id,user_211
order_247,created_at,2023-08-21
order_247,items,"[{'product_id': 'prod_15', 'quantity': 2}]"
order_247,total,"R$ 997,38"
order_247,payment_status,não pago
order_247,payment_method,
order_247,payment_date,
order_247,shipping_status,preparando envio
order_247,shipping_status_date,2023/11/14
order_248,user_id,user_809
order_248,created_at,2023/10/08
order_248,items,"[{'product_id': 'prod_42', 'quantity': 1}, {'product_id': 'prod_86', 'quantity': 3}, {'product_id': 'prod_12', 'quantity': 3}, {'product_id': 'prod_100', 'quantity': 1}]"
order_248,total,"R$ 2,716,02"
order_248,payment_status,pendente
order_248,payment_method,
order_248,payment_date,
order_248,shipping_status,enviado
order_248,shipping_status_date,2023/09/14
order_249,user_id,user_251
order_249,created_at,2023-02-23
order_249,items,"[{'product_id': 'prod_13', 'quantity': 1}, {'product_id': 'prod_83', 'quantity': 1}, {'product_id': 'prod_3', 'quantity': 2}, {'product_id': 'prod_35', 'quantity': 1}]"
order_249,total,"R$ 1,224,76"
order_249,payment_status,pago
order_249,payment_method,boleto
order_249,payment_date,21-10-2023
order_249,shipping_status,aguardando pagamento
order_249,shipping_status_date,2023-05-28
order_250,user_id,user_777
order_250,created_at,2023-09-24
order_250,items,"[{'product_id': 'prod_1', 'quantity': 2}, {'product_id': 'prod_70', 'quantity': 3}, {'product_id': 'prod_59', 'quantity': 2}, {'product_id': 'prod_43', 'quantity': 3}]"
order_250,total,"R$ 2,817,39"
order_250,payment_status,pago
order_250,payment_method,crédito
order_250,payment_date,2023/07/28
order_250,shipping_status,preparando envio
order_250,shipping_status_date,24-07-2023
order_251,user_id,user_497
order_251,created_at,2023-01-09
order_251,items,"[{'product_id': 'prod_17', 'quantity': 3}, {'product_id': 'prod_93', 'quantity': 1}, {'product_id': 'prod_66', 'quantity': 3}, {'product_id': 'prod_41', 'quantity': 2}]"
order_251,total,"R$ 1,369,96"
order_251,payment_status,pago
order_251,payment_method,dinheiro
order_251,payment_date,2023/05/05
order_251,shipping_status,enviado
order_251,shipping_status_date,2023/08/01
order_252,user_id,user_819
order_252,created_at,2023-07-03
order_252,items,"[{'product_id': 'prod_9', 'quantity': 3}, {'product_id': 'prod_93', 'quantity': 1}, {'product_id': 'prod_92', 'quantity': 1}, {'product_id': 'prod_29', 'quantity': 3}]"
order_252,total,"R$ 499,81"
order_252,payment_status,pendente
order_252,payment_method,
order_252,payment_date,
order_252,shipping_status,aguardando pagamento
order_252,shipping_status_date,2023-05-17
order_253,user_id,user_426
order_253,created_at,02-11-2023
order_253,items,"[{'product_id': 'prod_75', 'quantity': 2}, {'product_id': 'prod_37', 'quantity': 1}, {'product_id': 'prod_38', 'quantity': 1}, {'product_id': 'prod_22', 'quantity': 1}]"
order_253,total,"R$ 2,578,69"
order_253,payment_status,pendente
order_253,payment_method,
order_253,payment_date,
order_253,shipping_status,preparando envio
order_253,shipping_status_date,2023-09-04
order_254,user_id,user_898
order_254,created_at,2023/02/07
order_254,items,"[{'product_id': 'prod_12', 'quantity': 2}, {'product_id': 'prod_68', 'quantity': 1}]"
order_254,total,"R$ 651,80"
order_254,payment_status,pendente
order_254,payment_method,
order_254,payment_date,
order_254,shipping_status,aguardando pagamento
order_254,shipping_status_date,2023/09/29
order_255,user_id,user_816
order_255,created_at,2023-07-02
order_255,items,"[{'product_id': 'prod_7', 'quantity': 3}]"
order_255,total,"R$ 1,884,75"
order_255,payment_status,pago
order_255,payment_method,pix
order_255,payment_date,2023-07-16
order_255,shipping_status,preparando envio
order_255,shipping_status_date,02-09-2023
order_256,user_id,user_468
order_256,created_at,13-04-2023
order_256,items,"[{'product_id': 'prod_84', 'quantity': 1}]"
order_256,total,"R$ 864,08"
order_256,payment_status,pendente
order_256,payment_method,
order_256,payment_date,
order_256,shipping_status,preparando envio
order_256,shipping_status_date,2023-08-27
order_257,user_id,user_408
order_257,created_at,2023-02-25
order_257,items,"[{'product_id': 'prod_99', 'quantity': 3}, {'product_id': 'prod_29', 'quantity': 3}, {'product_id': 'prod_50', 'quantity': 3}, {'product_id': 'prod_96', 'quantity': 2}]"
order_257,total,"R$ 2,986,17"
order_257,payment_status,pendente
order_257,payment_method,
order_257,payment_date,
order_257,shipping_status,enviado
order_257,shipping_status_date,2023-04-11
order_258,user_id,user_307
order_258,created_at,2023/04/22
order_258,items,"[{'product_id': 'prod_59', 'quantity': 1}, {'product_id': 'prod_60', 'quantity': 3}]"
order_258,total,"R$ 1,407,61"
order_258,payment_status,pago
order_258,payment_method,boleto
order_258,payment_date,20-08-2023
order_258,shipping_status,enviado
order_258,shipping_status_date,15-04-2023
order_259,user_id,user_621
order_259,created_at,07-07-2023
order_259,items,"[{'product_id': 'prod_35', 'quantity': 2}, {'product_id': 'prod_36', 'quantity': 2}, {'product_id': 'prod_66', 'quantity': 2}, {'product_id': 'prod_77', 'quantity': 3}]"
order_259,total,"R$ 2,370,25"
order_259,payment_status,não pago
order_259,payment_method,
order_259,payment_date,
order_259,shipping_status,aguardando pagamento
order_259,shipping_status_date,2023/07/13
order_260,user_id,user_5
order_260,created_at,2023/03/21
order_260,items,"[{'product_id': 'prod_50', 'quantity': 2}, {'product_id': 'prod_74', 'quantity': 1}]"
order_260,total,"R$ 1,057,55"
order_260,payment_status,não pago
order_260,payment_method,
order_260,payment_date,
order_260,shipping_status,aguardando pagamento
order_260,shipping_status_date,25-03-2023
order_261,user_id,user_862
order_261,created_at,01-08-2023
order_261,items,"[{'product_id': 'prod_11', 'quantity': 2}, {'product_id': 'prod_81', 'quantity': 2}]"
order_261,total,"R$ 881,62"
order_261,payment_status,pago
order_261,payment_method,dinheiro
order_261,payment_date,07-07-2023
order_261,shipping_status,enviado
order_261,shipping_status_date,2023-01-30
order_262,user_id,user_901
order_262,created_at,2023-08-16
order_262,items,"[{'product_id': 'prod_20', 'quantity': 2}, {'product_id': 'prod_25', 'quantity': 3}]"
order_262,total,"R$ 2,386,05"
order_262,payment_status,não pago
order_262,payment_method,
order_262,payment_date,
order_262,shipping_status,preparando envio
order_262,shipping_status_date,2023-10-03
order_263,user_id,user_827
order_263,created_at,2023/05/14
order_263,items,"[{'product_id': 'prod_72', 'quantity': 1}]"
order_263,total,"R$ 1,509,37"
order_263,payment_status,pago
order_263,payment_method,débito
order_263,payment_date,2023/07/25
order_263,shipping_status,entregue
order_263,shipping_status_date,2023/07/17
order_264,user_id,user_624
order_264,created_at,2023/09/07
order_264,items,"[{'product_id': 'prod_63', 'quantity': 2}, {'product_id': 'prod_73', 'quantity': 1}]"
order_264,total,"R$ 1,237,82"
order_264,payment_status,pago
order_264,payment_method,pix
order_264,payment_date,23-04-2023
order_264,shipping_status,enviado
order_264,shipping_status_date,2023-06-08
order_265,user_id,user_880
order_265,created_at,11-08-2023
order_265,items,"[{'product_id': 'prod_13', 'quantity': 1}, {'product_id': 'prod_50', 'quantity': 1}, {'product_id': 'prod_70', 'quantity': 2}, {'product_id': 'prod_21', 'quantity': 1}]"
order_265,total,"R$ 913,24"
order_265,payment_status,pago
order_265,payment_method,dinheiro
order_265,payment_date,2023-01-30
order_265,shipping_status,aguardando pagamento
order_265,shipping_status_date,30-01-2023
order_266,user_id,user_39
order_266,created_at,2023/07/26
order_266,items,"[{'product_id': 'prod_79', 'quantity': 1}]"
order_266,total,"R$ 1,052,98"
order_266,payment_status,não pago
order_266,payment_method,
order_266,payment_date,
order_266,shipping_status,preparando envio
order_266,shipping_status_date,09-12-2023
order_267,user_id,user_856
order_267,created_at,09-02-2023
order_267,items,"[{'product_id': 'prod_74', 'quantity': 1}, {'product_id': 'prod_98', 'quantity': 1}]"
order_267,total,"R$ 2,183,98"
order_267,payment_status,não pago
order_267,payment_method,
order_267,payment_date,
order_267,shipping_status,enviado
order_267,shipping_status_date,31-03-2023
order_268,user_id,user_174
order_268,created_at,21-02-2023
order_268,items,"[{'product_id': 'prod_96', 'quantity': 3}, {'product_id': 'prod_2', 'quantity': 1}, {'product_id': 'prod_51', 'quantity': 2}, {'product_id': 'prod_65', 'quantity': 3}]"
order_268,total,"R$ 1,504,09"
order_268,payment_status,não pago
order_268,payment_method,
order_268,payment_date,
order_268,shipping_status,entregue
order_268,shipping_status_date,2023-04-25
order_269,user_id,user_239
order_269,created_at,24-02-2023
order_269,items,"[{'product_id': 'prod_16', 'quantity': 1}, {'product_id': 'prod_7', 'quantity': 1}]"
order_269,total,"R$ 1,140,83"
order_269,payment_status,não pago
order_269,payment_method,
order_269,payment_date,
order_269,shipping_status,aguardando pagamento
order_269,shipping_status_date,2023-10-04
order_270,user_id,user_307
order_270,created_at,2023-05-23
order_270,items,"[{'product_id': 'prod_48', 'quantity': 3}]"
order_270,total,"R$ 1,162,41"
order_270,payment_status,não pago
order_270,payment_method,
order_270,payment_date,
order_270,shipping_status,preparando envio
order_270,shipping_status_date,2023-03-06
order_271,user_id,user_729
order_271,created_at,09-06-2023
order_271,items,"[{'product_id': 'prod_59', 'quantity': 2}, {'product_id': 'prod_4', 'quantity': 1}, {'product_id': 'prod_80', 'quantity': 2}, {'product_id': 'prod_23', 'quantity': 2}]"
order_271,total,"R$ 1,886,60"
order_271,payment_status,não pago
order_271,payment_method,
order_271,payment_date,
order_271,shipping_status,aguardando pagamento
order_271,shipping_status_date,17-08-2023
order_272,user_id,user_488
order_272,created_at,24-06-2023
order_272,items,"[{'product_id': 'prod_76', 'quantity': 1}, {'product_id': 'prod_47', 'quantity': 1}]"
order_272,total,"R$ 1,994,68"
order_272,payment_status,não pago
order_272,payment_method,
order_272,payment_date,
order_272,shipping_status,preparando envio
order_272,shipping_status_date,2023-02-06
order_273,user_id,user_240
order_273,created_at,2023/09/13
order_273,items,"[{'product_id': 'prod_5', 'quantity': 1}]"
order_273,total,"R$ 1,896,73"
order_273,payment_status,não pago
order_273,payment_method,
order_273,payment_date,
order_273,shipping_status,entregue
order_273,shipping_status_date,2023/05/29
order_274,user_id,user_784
order_274,created_at,2023/08/20
order_274,items,"[{'product_id': 'prod_84', 'quantity': 2}, {'product_id': 'prod_95', 'quantity': 3}, {'product_id': 'prod_79', 'quantity': 1}, {'product_id': 'prod_87', 'quantity': 1}]"
order_274,total,"R$ 989,93"
order_274,payment_status,não pago
order_274,payment_method,
order_274,payment_date,
order_274,shipping_status,preparando envio
order_274,shipping_status_date,2023-01-05
order_275,user_id,user_873
order_275,created_at,29-05-2023
order_275,items,"[{'product_id': 'prod_90', 'quantity': 2}, {'product_id': 'prod_43', 'quantity': 2}, {'product_id': 'prod_17', 'quantity': 1}, {'product_id': 'prod_30', 'quantity': 3}]"
order_275,total,"R$ 153,78"
order_275,payment_status,pendente
order_275,payment_method,
order_275,payment_date,
order_275,shipping_status,enviado
order_275,shipping_status_date,2023/02/06
order_276,user_id,user_656
order_276,created_at,22-02-2023
order_276,items,"[{'product_id': 'prod_63', 'quantity': 2}, {'product_id': 'prod_37', 'quantity': 2}, {'product_id': 'prod_19', 'quantity': 3}]"
order_276,total,"R$ 406,49"
order_276,payment_status,pendente
order_276,payment_method,
order_276,payment_date,
order_276,shipping_status,preparando envio
order_276,shipping_status_date,2023/11/19
order_277,user_id,user_641
order_277,created_at,2023-10-16
order_277,items,"[{'product_id': 'prod_16', 'quantity': 3}]"
order_277,total,"R$ 1,979,63"
order_277,payment_status,pendente
order_277,payment_method,
order_277,payment_date,
order_277,shipping_status,preparando envio
order_277,shipping_status_date,05-05-2023
order_278,user_id,user_265
order_278,created_at,10-03-2023
order_278,items,"[{'product_id': 'prod_46', 'quantity': 1}, {'product_id': 'prod_50', 'quantity': 2}, {'product_id': 'prod_21', 'quantity': 1}]"
order_278,total,"R$ 1,832,58"
order_278,payment_status,pendente
order_278,payment_method,
order_278,payment_date,
order_278,shipping_status,aguardando pagamento
order_278,shipping_status_date,2023-02-03
order_279,user_id,user_610
order_279,created_at,2023-06-15
order_279,items,"[{'product_id': 'prod_39', 'quantity': 2}, {'product_id': 'prod_97', 'quantity': 1}]"
order_279,total,"R$ 388,13"
order_279,payment_status,pendente
order_279,payment_method,
order_279,payment_date,
order_279,shipping_status,enviado
order_279,shipping_status_date,2023-01-12
order_280,user_id,user_782
order_280,created_at,2023/06/05
order_280,items,"[{'product_id': 'prod_8', 'quantity': 2}]"
order_280,total,"R$ 1,280,38"
order_280,payment_status,não pago
order_280,payment_method,
order_280,payment_date,
order_280,shipping_status,enviado
order_280,shipping_status_date,2023-03-10
order_281,user_id,user_421
order_281,created_at,2023/09/29
order_281,items,"[{'product_id': 'prod_98', 'quantity': 3}, {'product_id': 'prod_79', 'quantity': 2}]"
order_281,total,"R$ 1,727,84"
order_281,payment_status,pendente
order_281,payment_method,
order_281,payment_date,
order_281,shipping_status,entregue
order_281,shipping_status_date,13-12-2023
order_282,user_id,user_907
order_282,created_at,2023/07/27
order_282,items,"[{'product_id': 'prod_4', 'quantity': 1}, {'product_id': 'prod_90', 'quantity': 1}]"
order_282,total,"R$ 1,596,30"
order_282,payment_status,pago
order_282,payment_method,crédito
order_282,payment_date,2023-12-03
order_282,shipping_status,preparando envio
order_282,shipping_status_date,2023-03-16
order_283,user_id,user_851
order_283,created_at,2023/04/25
order_283,items,"[{'product_id': 'prod_86', 'quantity': 1}, {'product_id': 'prod_39', 'quantity': 2}]"
order_283,total,"R$ 2,916,91"
order_283,payment_status,não pago
order_283,payment_method,
order_283,payment_date,
order_283,shipping_status,preparando envio
order_283,shipping_status_date,2023-09-11
order_284,user_id,user_912
order_284,created_at,2023/08/16
order_284,items,"[{'product_id': 'prod_46', 'quantity': 3}]"
order_284,total,"R$ 1,595,18"
order_284,payment_status,pago
order_284,payment_method,débito
order_284,payment_date,2023/05/31
order_284,shipping_status,enviado
order_284,shipping_status_date,2023-06-27
order_285,user_id,user_851
order_285,created_at,2023/07/21
order_285,items,"[{'product_id': 'prod_90', 'quantity': 2}, {'product_id': 'prod_95', 'quantity': 2}, {'product_id': 'prod_2', 'quantity': 2}, {'product_id': 'prod_36', 'quantity': 1}]"
order_285,total,"R$ 443,49"
order_285,payment_status,não pago
order_285,payment_method,
order_285,payment_date,
order_285,shipping_status,entregue
order_285,shipping_status_date,2023-04-12
order_286,user_id,user_588
order_286,created_at,2023/09/04
order_286,items,"[{'product_id': 'prod_84', 'quantity': 3}, {'product_id': 'prod_17', 'quantity': 3}, {'product_id': 'prod_73', 'quantity': 3}, {'product_id': 'prod_19', 'quantity': 2}]"
order_286,total,"R$ 2,380,29"
order_286,payment_status,pendente
order_286,payment_method,
order_286,payment_date,
order_286,shipping_status,aguardando pagamento
order_286,shipping_status_date,14-10-2023
order_287,user_id,user_551
order_287,created_at,06-09-2023
order_287,items,"[{'product_id': 'prod_6', 'quantity': 1}, {'product_id': 'prod_28', 'quantity': 1}, {'product_id': 'prod_26', 'quantity': 2}]"
order_287,total,"R$ 936,13"
order_287,payment_status,não pago
order_287,payment_method,
order_287,payment_date,
order_287,shipping_status,preparando envio
order_287,shipping_status_date,23-02-2023
order_288,user_id,user_380
order_288,created_at,2023/02/28
order_288,items,"[{'product_id': 'prod_90', 'quantity': 3}, {'product_id': 'prod_48', 'quantity': 1}, {'product_id': 'prod_87', 'quantity': 3}]"
order_288,total,"R$ 642,24"
order_288,payment_status,não pago
order_288,payment_method,
order_288,payment_date,
order_288,shipping_status,enviado
order_288,shipping_status_date,2023-02-20
order_289,user_id,user_624
order_289,created_at,2023-03-11
order_289,items,"[{'product_id': 'prod_76', 'quantity': 1}, {'product_id': 'prod_67', 'quantity': 1}, {'product_id': 'prod_82', 'quantity': 1}]"
order_289,total,"R$ 1,578,24"
order_289,payment_status,pago
order_289,payment_method,pix
order_289,payment_date,2023-09-05
order_289,shipping_status,entregue
order_289,shipping_status_date,2023-09-14
order_290,user_id,user_222
order_290,created_at,2023/07/11
order_290,items,"[{'product_id': 'prod_84', 'quantity': 3}]"
order_290,total,"R$ 1,682,72"
order_290,payment_status,pago
order_290,payment_method,dinheiro
order_290,payment_date,2023/06/28
order_290,shipping_status,entregue
order_290,shipping_status_date,20-03-2023
order_291,user_id,user_762
order_291,created_at,20-01-2023
order_291,items,"[{'product_id': 'prod_16', 'quantity': 3}, {'product_id': 'prod_10', 'quantity': 2}, {'product_id': 'prod_57', 'quantity': 3}]"
order_291,total,"R$ 739,17"
order_291,payment_status,não pago
order_291,payment_method,
order_291,payment_date,
order_291,shipping_status,enviado
order_291,shipping_status_date,17-09-2023
order_292,user_id,user_447
order_292,created_at,2023/03/31
order_292,items,"[{'product_id': 'prod_4', 'quantity': 2}, {'product_id': 'prod_24', 'quantity': 2}, {'product_id': 'prod_36', 'quantity': 1}]"
order_292,total,"R$ 2,605,40"
order_292,payment_status,pendente
order_292,payment_method,
order_292,payment_date,
order_292,shipping_status,enviado
order_292,shipping_status_date,2023/03/11
order_293,user_id,user_582
order_293,created_at,2023-09-25
order_293,items,"[{'product_id': 'prod_42', 'quantity': 3}]"
order_293,total,"R$ 1,170,72"
order_293,payment_status,pago
order_293,payment_method,boleto
order_293,payment_date,2023/01/12
order_293,shipping_status,preparando envio
order_293,shipping_status_date,30-07-2023
order_294,user_id,user_574
order_294,created_at,2023/09/22
order_294,items,"[{'product_id': 'prod_87', 'quantity': 3}, {'product_id': 'prod_33', 'quantity': 3}, {'product_id': 'prod_34', 'quantity': 1}]"
order_294,total,"R$ 2,846,04"
order_294,payment_status,pago
order_294,payment_method,pix
order_294,payment_date,2023-05-29
order_294,shipping_status,enviado
order_294,shipping_status_date,2023-06-27
order_295,user_id,user_921
order_295,created_at,2023/07/13
order_295,items,"[{'product_id': 'prod_83', 'quantity': 3}]"
order_295,total,"R$ 391,70"
order_295,payment_status,pago
order_295,payment_method,dinheiro
order_295,payment_date,02-08-2023
order_295,shipping_status,enviado
order_295,shipping_status_date,2023-10-05
order_296,user_id,user_121
order_296,created_at,2023-11-18
order_296,items,"[{'product_id': 'prod_21', 'quantity': 3}, {'product_id': 'prod_83', 'quantity': 1}, {'product_id': 'prod_81', 'quantity': 1}, {'product_id': 'prod_60', 'quantity': 1}]"
order_296,total,"R$ 1,742,61"
order_296,payment_status,pago
order_296,payment_method,crédito
order_296,payment_date,2023-11-13
order_296,shipping_status,entregue
order_296,shipping_status_date,08-11-2023
order_297,user_id,user_442
order_297,created_at,2023-05-29
order_297,items,"[{'product_id': 'prod_53', 'quantity': 3}, {'product_id': 'prod_40', 'quantity': 3}]"
order_297,total,"R$ 1,250,14"
order_297,payment_status,não pago
order_297,payment_method,
order_297,payment_date,
order_297,shipping_status,aguardando pagamento
order_297,shipping_status_date,2023/01/19
order_298,user_id,user_805
order_298,created_at,03-12-2023
order_298,items,"[{'product_id': 'prod_41', 'quantity': 2}, {'product_id': 'prod_98', 'quantity': 2}, {'product_id': 'prod_17', 'quantity': 3}, {'product_id': 'prod_6', 'quantity': 1}]"
order_298,total,"R$ 2,705,88"
order_298,payment_status,pago
order_298,payment_method,boleto
order_298,payment_date,2023/04/21
order_298,shipping_status,entregue
order_298,shipping_status_date,2023-02-13
order_299,user_id,user_89
order_299,created_at,2023-09-23
order_299,items,"[{'product_id': 'prod_48', 'quantity': 3}, {'product_id': 'prod_81', 'quantity': 3}, {'product_id': 'prod_94', 'quantity': 2}, {'product_id': 'prod_63', 'quantity': 1}]"
order_299,total,"R$ 2,434,35"
order_299,payment_status,pendente
order_299,payment_method,
order_299,payment_date,
order_299,shipping_status,enviado
order_299,shipping_status_date,2023/04/08
order_300,user_id,user_888
order_300,created_at,2023/07/16
order_300,items,"[{'product_id': 'prod_84', 'quantity': 2}, {'product_id': 'prod_66', 'quantity': 3}, {'product_id': 'prod_99', 'quantity': 2}]"
order_300,total,"R$ 1,859,95"
order_300,payment_status,não pago
order_300,payment_method,
order_300,payment_date,
order_300,shipping_status,enviado
order_300,shipping_status_date,07-02-2023
